Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;Shipping freight;Date added;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;SEO name;Short description;Status;Popularity;Vendor
"07289-00160";"ru";"4569";"Все///Komatsu";"0.00";"1852.55";"0.000";"13";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07289-00160 ХОМУТ, ";"07289-00160 ХОМУТ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07289-00160-unlsr";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07289-00195";"ru";"4570";"Все///Komatsu";"0.00";"2346.50";"0.000";"5";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07289-00195 ХОМУТ, ";"07289-00195 ХОМУТ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07289-00195-unlsr";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07296-01005";"ru";"4571";"Все///Komatsu";"0.00";"5993.08";"1.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07296-01005 ШЛАНГ, ";"07296-01005 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07296-01005-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07296-11414";"ru";"4572";"Все///Komatsu";"0.00";"15352.39";"3.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07296-11414 ШЛАНГ, ";"07296-11414 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07296-11414-kyumc";"";"A";"6";"КОМЕК МАШИНЕРИ"
"07297-01218";"ru";"4573";"Все///Komatsu";"0.00";"13924.97";"4.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07297-01218 ШЛАНГ, ";"07297-01218 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07297-01218-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07297-01220";"ru";"4574";"Все///Komatsu";"0.00";"15147.00";"4.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07297-01220 ШЛАНГ, ";"07297-01220 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07297-01220-kyumc";"";"A";"6";"КОМЕК МАШИНЕРИ"
"07298-11212";"ru";"4575";"Все///Komatsu";"0.00";"12251.10";"3.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07298-11212 ШЛАНГ, ";"07298-11212 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07298-11212-kyumc";"";"A";"36";"КОМЕК МАШИНЕРИ"
"07299-00080";"ru";"4576";"Все///Komatsu";"0.00";"1761.16";"0.000";"22";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07299-00080 СОЕДИНЕНИЯ, ";"07299-00080 СОЕДИНЕНИЯ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07299-00080-yanedhmemh";"";"A";"";"КОМЕК МАШИНЕРИ"
"07323-30200";"ru";"4577";"Все///Komatsu";"0.00";"2255.11";"0.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07323-30200 УГОЛЬНИК, ";"07323-30200 УГОЛЬНИК, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07323-30200-scnkemhy";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07326-10302";"ru";"4578";"Все///Komatsu";"0.00";"2012.76";"0.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07326-10302 АДАПТЕР, ";"07326-10302 АДАПТЕР, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07326-10302-yudyuorep";"";"A";"";"КОМЕК МАШИНЕРИ"
"07332-51400";"ru";"4579";"Все///Komatsu";"0.00";"3534.65";"0.000";"18";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07332-51400 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО, ";"07332-51400 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07332-51400-soknrmhrekemne-ynkezhn";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07332-52000";"ru";"4580";"Все///Komatsu";"0.00";"1894.23";"0.000";"3";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07332-52000 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО, ";"07332-52000 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07332-52000-soknrmhrekemne-ynkezhn";"";"A";"";"КОМЕК МАШИНЕРИ"
"07332-53000";"ru";"4581";"Все///Komatsu";"0.00";"4543.84";"2.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07332-53000 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО, ";"07332-53000 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07332-53000-soknrmhrekemne-ynkezhn";"";"A";"";"КОМЕК МАШИНЕРИ"
"07332-53400";"ru";"4582";"Все///Komatsu";"0.00";"4982.27";"0.000";"8";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07332-53400 ПРОКЛАДКА, ";"07332-53400 ПРОКЛАДКА, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07332-53400-opnykyudyyu";"";"A";"";"КОМЕК МАШИНЕРИ"
"07332-54000";"ru";"4583";"Все///Komatsu";"0.00";"7335.81";"0.000";"9";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07332-54000 ПРОКЛАДКА, ";"07332-54000 ПРОКЛАДКА, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07332-54000-opnykyudyyu";"";"A";"";"КОМЕК МАШИНЕРИ"
"07332-56000";"ru";"4584";"Все///Komatsu";"0.00";"13955.77";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07332-56000 ПРОКЛАДКА, ";"07332-56000 ПРОКЛАДКА, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07332-56000-opnykyudyyu";"";"A";"";"КОМЕК МАШИНЕРИ"
"07430-71380";"ru";"4585";"Все///Komatsu";"0.00";"159.18";"0.000";"16";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07430-71380 УПЛОТНЕНИЕ РЕЗИНОВОЕ, ";"07430-71380 УПЛОТНЕНИЕ РЕЗИНОВОЕ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07430-71380-soknrmemhe-peghmnbne";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07436-66800";"ru";"4586";"Все///Komatsu";"0.00";"196756.97";"24.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07436-66800 НАСОС ШЕСТЕРЕННЫЙ, ";"07436-66800 НАСОС ШЕСТЕРЕННЫЙ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07436-66800-myuyanya-eyarepemmshi";"";"A";"";"КОМЕК МАШИНЕРИ"
"07621-10310";"ru";"4587";"Все///Komatsu";"0.00";"3597.28";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10310 ШЛАНГ, ";"07621-10310 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10310-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07621-10311";"ru";"4588";"Все///Komatsu";"0.00";"3763.64";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10311 ШЛАНГ, ";"07621-10311 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10311-kyumc";"";"A";"9";"КОМЕК МАШИНЕРИ"
"07621-10322";"ru";"4589";"Все///Komatsu";"0.00";"5446.75";"1.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10322 ШЛАНГ, ";"07621-10322 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10322-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07621-10330";"ru";"4590";"Все///Komatsu";"0.00";"6539.39";"2.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10330 ШЛАНГ, ";"07621-10330 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10330-kyumc";"";"A";"6";"КОМЕК МАШИНЕРИ"
"07621-10331";"ru";"4591";"Все///Komatsu";"0.00";"6670.85";"2.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10331 ШЛАНГ, ";"07621-10331 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10331-kyumc";"";"A";"21";"КОМЕК МАШИНЕРИ"
"07621-10335";"ru";"4592";"Все///Komatsu";"0.00";"7185.33";"2.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10335 ШЛАНГ, ";"07621-10335 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10335-kyumc";"";"A";"";"КОМЕК МАШИНЕРИ"
"07621-10337";"ru";"4593";"Все///Komatsu";"0.00";"7437.95";"2.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10337 ШЛАНГ, ";"07621-10337 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10337-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07621-10662";"ru";"4594";"Все///Komatsu";"0.00";"15526.96";"6.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-10662 ШЛАНГ, ";"07621-10662 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-10662-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07621-11021";"ru";"4595";"Все///Komatsu";"0.00";"10310.23";"3.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07621-11021 ШЛАНГ, ";"07621-11021 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07621-11021-kyumc";"";"A";"";"КОМЕК МАШИНЕРИ"
"07623-01006";"ru";"4596";"Все///Komatsu";"0.00";"5090.42";"1.000";"3";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07623-01006 ШЛАНГ, ";"07623-01006 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07623-01006-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
"07623-10417";"ru";"4597";"Все///Komatsu";"0.00";"5312.22";"1.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"07623-10417 ШЛАНГ, ";"07623-10417 ШЛАНГ, ";"";"";"";"";"VAT";"(Основные характеристики) Бренд: S[Komatsu]; (Основные характеристики) Страна производитель: S[Япония]; (Основные характеристики) Производитель: S[Komatsu Ltd]";"";"";"07623-10417-kyumc";"";"A";"3";"КОМЕК МАШИНЕРИ"
